
0	2.38555e-06	0	0	0	0	0	0	0	-0	-1.18533e-06	-0	-0	-0	-0	-0	-0	-0
0	-0.00627956	0	0	0	0	0	0	0	0	0.0026455	0	0	0	0	0	0	0
0.00627956	0	0.006274	0.00207799	0.00669164	0.00228291	-0.000208027	-0.000460103	-1.18533e-06	0.0026455	0.0122342	0.00266237	-0.000585345	0.000216313	-0.000720969	-0.000318353	-0.000448837	2.38555e-06
0	-0.006274	0	0	0	0	0	0	0	0	0.00266237	0	0	0	0	0	0	0
0	-0.00207799	0	0	0	0	0	0	0	0	-0.000585345	0	0	0	0	0	0	0
0	-0.00669164	0	0	0	0	0	0	0	0	0.000216313	0	0	0	0	0	0	0
0	-0.00228291	0	0	0	0	0	0	0	0	-0.000720969	0	0	0	0	0	0	0
0	0.000208027	0	0	0	0	0	0	0	0	-0.000318353	0	0	0	0	0	0	0
0	0.000460103	0	0	0	0	0	0	0	0	-0.000448837	0	0	0	0	0	0	0
0	1.18533e-06	0	0	0	0	0	0	0	0	2.38555e-06	0	0	0	0	0	0	0


0	0	-0.000355775	0	0	0	0	0	0	-0	-0	-0.00084245	-0	-0	-0	-0	-0	-0
0	0	0.00266319	0	0	0	0	0	0	-0	-0	0.00627412	-0	-0	-0	-0	-0	-0
-0.000355775	0.00266319	0.0198997	-0.000315941	-0.000548279	0.00214567	-1.80531e-05	-0.000825292	6.12153e-06	0.00084245	-0.00627412	-0	0.000201855	-0.00195641	-0.00637983	0.000132143	9.30732e-05	-1.67832e-06
0	0	-0.000315941	0	0	0	0	0	0	-0	-0	-0.000201855	-0	-0	-0	-0	-0	-0
0	0	-0.000548279	0	0	0	0	0	0	-0	-0	0.00195641	-0	-0	-0	-0	-0	-0
0	0	0.00214567	0	0	0	0	0	0	-0	-0	0.00637983	-0	-0	-0	-0	-0	-0
0	0	-1.80531e-05	0	0	0	0	0	0	-0	-0	-0.000132143	-0	-0	-0	-0	-0	-0
0	0	-0.000825292	0	0	0	0	0	0	-0	-0	-9.30732e-05	-0	-0	-0	-0	-0	-0
0	0	6.12153e-06	0	0	0	0	0	0	-0	-0	1.67832e-06	-0	-0	-0	-0	-0	-0
0	0	0.00084245	0	0	0	0	0	0	0	0	-0.000355775	0	0	0	0	0	0
0	0	-0.00627412	0	0	0	0	0	0	0	0	0.00266319	0	0	0	0	0	0
-0.00084245	0.00627412	0	-0.000201855	0.00195641	0.00637983	-0.000132143	-9.30732e-05	1.67832e-06	-0.000355775	0.00266319	0.0198997	-0.000315941	-0.000548279	0.00214567	-1.80531e-05	-0.000825292	6.12153e-06
0	0	0.000201855	0	0	0	0	0	0	0	0	-0.000315941	0	0	0	0	0	0
0	0	-0.00195641	0	0	0	0	0	0	0	0	-0.000548279	0	0	0	0	0	0
0	0	-0.00637983	0	0	0	0	0	0	0	0	0.00214567	0	0	0	0	0	0
0	0	0.000132143	0	0	0	0	0	0	0	0	-1.80531e-05	0	0	0	0	0	0
0	0	9.30732e-05	0	0	0	0	0	0	0	0	-0.000825292	0	0	0	0	0	0
0	0	-1.67832e-06	0	0	0	0	0	0	0	0	6.12153e-06	0	0	0	0	0	0


0	0	0	0.00264685	0	0	0	0	0	-0	-0	-0	0.00627268	-0	-0	-0	-0	-0
0	0	0	-0.000585327	0	0	0	0	0	-0	-0	-0	0.0020774	-0	-0	-0	-0	-0
0	0	0	-0.000315876	0	0	0	0	0	-0	-0	-0	-0.000202188	-0	-0	-0	-0	-0
0.00264685	-0.000585327	-0.000315876	0.0122294	0.000209782	-0.000452808	0.00266235	-0.000724635	2.32166e-06	-0.00627268	-0.0020774	0.000202188	-0	-0.00672122	0.000462084	-0.00625674	-0.00224053	1.10908e-06
0	0	0	0.000209782	0	0	0	0	0	-0	-0	-0	0.00672122	-0	-0	-0	-0	-0
0	0	0	-0.000452808	0	0	0	0	0	-0	-0	-0	-0.000462084	-0	-0	-0	-0	-0
0	0	0	0.00266235	0	0	0	0	0	-0	-0	-0	0.00625674	-0	-0	-0	-0	-0
0	0	0	-0.000724635	0	0	0	0	0	-0	-0	-0	0.00224053	-0	-0	-0	-0	-0
0	0	0	2.32166e-06	0	0	0	0	0	-0	-0	-0	-1.10908e-06	-0	-0	-0	-0	-0
0	0	0	-0.00627268	0	0	0	0	0	0	0	0	0.00264685	0	0	0	0	0
0	0	0	-0.0020774	0	0	0	0	0	0	0	0	-0.000585327	0	0	0	0	0
0	0	0	0.000202188	0	0	0	0	0	0	0	0	-0.000315876	0	0	0	0	0
0.00627268	0.0020774	-0.000202188	0	0.00672122	-0.000462084	0.00625674	0.00224053	-1.10908e-06	0.00264685	-0.000585327	-0.000315876	0.0122294	0.000209782	-0.000452808	0.00266235	-0.000724635	2.32166e-06
0	0	0	-0.00672122	0	0	0	0	0	0	0	0	0.000209782	0	0	0	0	0
0	0	0	0.000462084	0	0	0	0	0	0	0	0	-0.000452808	0	0	0	0	0
0	0	0	-0.00625674	0	0	0	0	0	0	0	0	0.00266235	0	0	0	0	0
0	0	0	-0.00224053	0	0	0	0	0	0	0	0	-0.000724635	0	0	0	0	0
0	0	0	1.10908e-06	0	0	0	0	0	0	0	0	2.32166e-06	0	0	0	0	0


0	0	0	0	-0.000439672	0	0	0	0	-0	-0	-0	-0	0.00203071	-0	-0	-0	-0
0	0	0	0	0.000215451	0	0	0	0	-0	-0	-0	-0	0.00669285	-0	-0	-0	-0
0	0	0	0	-0.000549452	0	0	0	0	-0	-0	-0	-0	0.00195596	-0	-0	-0	-0
0	0	0	0	0.000209246	0	0	0	0	-0	-0	-0	-0	0.00672082	-0	-0	-0	-0
-0.000439672	0.000215451	-0.000549452	0.000209246	0.00340106	0.00132436	-0.000553735	0.00130762	-9.77276e-06	-0.00203071	-0.00669285	-0.00195596	-0.00672082	-0	-0.00715082	-0.00197267	-0.00717375	1.09223e-05
0	0	0	0	0.00132436	0	0	0	0	-0	-0	-0	-0	0.00715082	-0	-0	-0	-0
0	0	0	0	-0.000553735	0	0	0	0	-0	-0	-0	-0	0.00197267	-0	-0	-0	-0
0	0	0	0	0.00130762	0	0	0	0	-0	-0	-0	-0	0.00717375	-0	-0	-0	-0
0	0	0	0	-9.77276e-06	0	0	0	0	-0	-0	-0	-0	-1.09223e-05	-0	-0	-0	-0
0	0	0	0	-0.00203071	0	0	0	0	0	0	0	0	-0.000439672	0	0	0	0
0	0	0	0	-0.00669285	0	0	0	0	0	0	0	0	0.000215451	0	0	0	0
0	0	0	0	-0.00195596	0	0	0	0	0	0	0	0	-0.000549452	0	0	0	0
0	0	0	0	-0.00672082	0	0	0	0	0	0	0	0	0.000209246	0	0	0	0
0.00203071	0.00669285	0.00195596	0.00672082	0	0.00715082	0.00197267	0.00717375	-1.09223e-05	-0.000439672	0.000215451	-0.000549452	0.000209246	0.00340106	0.00132436	-0.000553735	0.00130762	-9.77276e-06
0	0	0	0	-0.00715082	0	0	0	0	0	0	0	0	0.00132436	0	0	0	0
0	0	0	0	-0.00197267	0	0	0	0	0	0	0	0	-0.000553735	0	0	0	0
0	0	0	0	-0.00717375	0	0	0	0	0	0	0	0	0.00130762	0	0	0	0
0	0	0	0	1.09223e-05	0	0	0	0	0	0	0	0	-9.77276e-06	0	0	0	0


0	0	0	0	0	-0.000413043	0	0	0	-0	-0	-0	-0	-0	-0.000153658	-0	-0	-0
0	0	0	0	0	-0.000721011	0	0	0	-0	-0	-0	-0	-0	0.00228344	-0	-0	-0
0	0	0	0	0	0.00214468	0	0	0	-0	-0	-0	-0	-0	0.00638008	-0	-0	-0
0	0	0	0	0	-0.000452623	0	0	0	-0	-0	-0	-0	-0	-0.000461048	-0	-0	-0
0	0	0	0	0	0.00132536	0	0	0	-0	-0	-0	-0	-0	0.00714767	-0	-0	-0
-0.000413043	-0.000721011	0.00214468	-0.000452623	0.00132536	0.0197928	-0.000829159	0.00312793	-4.76685e-05	0.000153658	-0.00228344	-0.00638008	0.000461048	-0.00714767	-0	9.79683e-05	-0.00155886	1.29144e-05
0	0	0	0	0	-0.000829159	0	0	0	-0	-0	-0	-0	-0	-9.79683e-05	-0	-0	-0
0	0	0	0	0	0.00312793	0	0	0	-0	-0	-0	-0	-0	0.00155886	-0	-0	-0
0	0	0	0	0	-4.76685e-05	0	0	0	-0	-0	-0	-0	-0	-1.29144e-05	-0	-0	-0
0	0	0	0	0	0.000153658	0	0	0	0	0	0	0	0	-0.000413043	0	0	0
0	0	0	0	0	-0.00228344	0	0	0	0	0	0	0	0	-0.000721011	0	0	0
0	0	0	0	0	-0.00638008	0	0	0	0	0	0	0	0	0.00214468	0	0	0
0	0	0	0	0	0.000461048	0	0	0	0	0	0	0	0	-0.000452623	0	0	0
0	0	0	0	0	-0.00714767	0	0	0	0	0	0	0	0	0.00132536	0	0	0
-0.000153658	0.00228344	0.00638008	-0.000461048	0.00714767	0	-9.79683e-05	0.00155886	-1.29144e-05	-0.000413043	-0.000721011	0.00214468	-0.000452623	0.00132536	0.0197928	-0.000829159	0.00312793	-4.76685e-05
0	0	0	0	0	9.79683e-05	0	0	0	0	0	0	0	0	-0.000829159	0	0	0
0	0	0	0	0	-0.00155886	0	0	0	0	0	0	0	0	0.00312793	0	0	0
0	0	0	0	0	1.29144e-05	0	0	0	0	0	0	0	0	-4.76685e-05	0	0	0


0	0	0	0	0	0	-0.00035523	0	0	-0	-0	-0	-0	-0	-0	-0.000846171	-0	-0
0	0	0	0	0	0	-0.000318323	0	0	-0	-0	-0	-0	-0	-0	-0.000208143	-0	-0
0	0	0	0	0	0	-1.79868e-05	0	0	-0	-0	-0	-0	-0	-0	-0.000132241	-0	-0
0	0	0	0	0	0	0.00266317	0	0	-0	-0	-0	-0	-0	-0	0.00625664	-0	-0
0	0	0	0	0	0	-0.00055292	0	0	-0	-0	-0	-0	-0	-0	0.00197383	-0	-0
0	0	0	0	0	0	-0.000829381	0	0	-0	-0	-0	-0	-0	-0	-9.82758e-05	-0	-0
-0.00035523	-0.000318323	-1.79868e-05	0.00266317	-0.00055292	-0.000829381	0.0199	0.00215484	6.22926e-06	0.000846171	0.000208143	0.000132241	-0.00625664	-0.00197383	9.82758e-05	-0	-0.00636087	-1.17787e-06
0	0	0	0	0	0	0.00215484	0	0	-0	-0	-0	-0	-0	-0	0.00636087	-0	-0
0	0	0	0	0	0	6.22926e-06	0	0	-0	-0	-0	-0	-0	-0	1.17787e-06	-0	-0
0	0	0	0	0	0	0.000846171	0	0	0	0	0	0	0	0	-0.00035523	0	0
0	0	0	0	0	0	0.000208143	0	0	0	0	0	0	0	0	-0.000318323	0	0
0	0	0	0	0	0	0.000132241	0	0	0	0	0	0	0	0	-1.79868e-05	0	0
0	0	0	0	0	0	-0.00625664	0	0	0	0	0	0	0	0	0.00266317	0	0
0	0	0	0	0	0	-0.00197383	0	0	0	0	0	0	0	0	-0.00055292	0	0
0	0	0	0	0	0	9.82758e-05	0	0	0	0	0	0	0	0	-0.000829381	0	0
-0.000846171	-0.000208143	-0.000132241	0.00625664	0.00197383	-9.82758e-05	0	0.00636087	1.17787e-06	-0.00035523	-0.000318323	-1.79868e-05	0.00266317	-0.00055292	-0.000829381	0.0199	0.00215484	6.22926e-06
0	0	0	0	0	0	-0.00636087	0	0	0	0	0	0	0	0	0.00215484	0	0
0	0	0	0	0	0	-1.17787e-06	0	0	0	0	0	0	0	0	6.22926e-06	0	0


0	0	0	0	0	0	0	-0.000411308	0	-0	-0	-0	-0	-0	-0	-0	-0.000159764	-0
0	0	0	0	0	0	0	-0.000448918	0	-0	-0	-0	-0	-0	-0	-0	-0.000460015	-0
0	0	0	0	0	0	0	-0.000825566	0	-0	-0	-0	-0	-0	-0	-0	-9.31637e-05	-0
0	0	0	0	0	0	0	-0.0007245	0	-0	-0	-0	-0	-0	-0	-0	0.00224111	-0
0	0	0	0	0	0	0	0.00130877	0	-0	-0	-0	-0	-0	-0	-0	0.0071723	-0
0	0	0	0	0	0	0	0.00312939	0	-0	-0	-0	-0	-0	-0	-0	0.00155854	-0
0	0	0	0	0	0	0	0.00215408	0	-0	-0	-0	-0	-0	-0	-0	0.00636105	-0
-0.000411308	-0.000448918	-0.000825566	-0.0007245	0.00130877	0.00312939	0.00215408	0.019635	-4.53191e-05	0.000159764	0.000460015	9.31637e-05	-0.00224111	-0.0071723	-0.00155854	-0.00636105	-0	9.97525e-06
0	0	0	0	0	0	0	-4.53191e-05	0	-0	-0	-0	-0	-0	-0	-0	-9.97525e-06	-0
0	0	0	0	0	0	0	0.000159764	0	0	0	0	0	0	0	0	-0.000411308	0
0	0	0	0	0	0	0	0.000460015	0	0	0	0	0	0	0	0	-0.000448918	0
0	0	0	0	0	0	0	9.31637e-05	0	0	0	0	0	0	0	0	-0.000825566	0
0	0	0	0	0	0	0	-0.00224111	0	0	0	0	0	0	0	0	-0.0007245	0
0	0	0	0	0	0	0	-0.0071723	0	0	0	0	0	0	0	0	0.00130877	0
0	0	0	0	0	0	0	-0.00155854	0	0	0	0	0	0	0	0	0.00312939	0
0	0	0	0	0	0	0	-0.00636105	0	0	0	0	0	0	0	0	0.00215408	0
-0.000159764	-0.000460015	-9.31637e-05	0.00224111	0.0071723	0.00155854	0.00636105	0	-9.97525e-06	-0.000411308	-0.000448918	-0.000825566	-0.0007245	0.00130877	0.00312939	0.00215408	0.019635	-4.53191e-05
0	0	0	0	0	0	0	9.97525e-06	0	0	0	0	0	0	0	0	-4.53191e-05	0


0	0	0	0	0	0	0	0	3.46584e-07	-0	-0	-0	-0	-0	-0	-0	-0	1.46008e-08
0	0	0	0	0	0	0	0	7.99798e-07	-0	-0	-0	-0	-0	-0	-0	-0	-4.2138e-07
0	0	0	0	0	0	0	0	2.07244e-06	-0	-0	-0	-0	-0	-0	-0	-0	5.29356e-07
0	0	0	0	0	0	0	0	7.88196e-07	-0	-0	-0	-0	-0	-0	-0	-0	-3.91701e-07
0	0	0	0	0	0	0	0	-3.3364e-06	-0	-0	-0	-0	-0	-0	-0	-0	-3.73475e-06
0	0	0	0	0	0	0	0	-1.61992e-05	-0	-0	-0	-0	-0	-0	-0	-0	-4.19843e-06
0	0	0	0	0	0	0	0	2.10963e-06	-0	-0	-0	-0	-0	-0	-0	-0	4.01587e-07
0	0	0	0	0	0	0	0	-1.55087e-05	-0	-0	-0	-0	-0	-0	-0	-0	-3.45357e-06
3.46584e-07	7.99798e-07	2.07244e-06	7.88196e-07	-3.3364e-06	-1.61992e-05	2.10963e-06	-1.55087e-05	3.4635e-07	-1.46008e-08	4.2138e-07	-5.29356e-07	3.91701e-07	3.73475e-06	4.19843e-06	-4.01587e-07	3.45357e-06	-0
0	0	0	0	0	0	0	0	-1.46008e-08	0	0	0	0	0	0	0	0	3.46584e-07
0	0	0	0	0	0	0	0	4.2138e-07	0	0	0	0	0	0	0	0	7.99798e-07
0	0	0	0	0	0	0	0	-5.29356e-07	0	0	0	0	0	0	0	0	2.07244e-06
0	0	0	0	0	0	0	0	3.91701e-07	0	0	0	0	0	0	0	0	7.88196e-07
0	0	0	0	0	0	0	0	3.73475e-06	0	0	0	0	0	0	0	0	-3.3364e-06
0	0	0	0	0	0	0	0	4.19843e-06	0	0	0	0	0	0	0	0	-1.61992e-05
0	0	0	0	0	0	0	0	-4.01587e-07	0	0	0	0	0	0	0	0	2.10963e-06
0	0	0	0	0	0	0	0	3.45357e-06	0	0	0	0	0	0	0	0	-1.55087e-05
1.46008e-08	-4.2138e-07	5.29356e-07	-3.91701e-07	-3.73475e-06	-4.19843e-06	4.01587e-07	-3.45357e-06	0	3.46584e-07	7.99798e-07	2.07244e-06	7.88196e-07	-3.3364e-06	-1.61992e-05	2.10963e-06	-1.55087e-05	3.4635e-07
